film_id,imdb_id,title,duration_minutes,year_released,genres,popularity,average_rating,production_cost,box_office_revenue,actor1,actor2,actor3,director,writer,production_company
71668,tt1714203,Piranha 3DD,83.0,2012,/co//ho//th/,"5,615205",4.1,5000000.0,8493728,Danielle Panabaker,Matt Bush,Katrina Bowden,John Gulager,Patrick Melton,Dimension Films
71679,tt1855325,Resident Evil: Retribution,95.0,2012,/ac//ho//sc/,"0,948759",5.6,65000000.0,240159255,Milla Jovovich,Sienna Guillory,Michelle Rodriguez,Paul WS Anderson,Paul WS Anderson,Davis-Films
71688,tt1007029,The Iron Lady,105.0,2011,/dr//hi/,"7,421245",6.2,13000000.0,114956699,Meryl Streep,Anthony Stewart Head,Harry Lloyd,Phyllida Lloyd,Abi Morgan,UK Film Council
71859,tt1242460,We Need to Talk About Kevin,112.0,2011,/dr//th/,"5,325574",7.4,7000000.0,6038942,John C Reilly,Tilda Swinton,Ezra Miller,Lynne Ramsay,Lynne Ramsay,BBC Films
72190,tt0816711,World War Z,116.0,2013,/ac//dr//ho//sc//th/,"26,114917",6.7,200000000.0,531865000,Brad Pitt,Mireille Enos,Abigail Hargrove,Marc Forster,Matthew Michael Carnahan,Paramount Pictures
72331,tt1611224,Abraham Lincoln: Vampire Hunter,94.0,2012,/ac//fn//ho/,"7,922636",5.5,69000000.0,112265139,Benjamin Walker,Dominic Cooper,Anthony Mackie,Timur Bekmambetov,Simon Kinberg,Twentieth Century Fox Film Corporation
72387,tt1656190,Safe,94.0,2012,/ac//cr//th/,"8,234382",6.3,30000000.0,40346186,Jason Statham,Chris Sarandon,James Hong,Boaz Yakin,Boaz Yakin,Lawrence Bender Productions
72431,tt0485985,Red Tails,125.0,2012,/ac//ad//dr//hi//wa/,"7,145835",5.9,58000000.0,50365377,Bryan Cranston,David Oyelowo,Cuba Gooding Jr,Anthony Hemingway,John Ridley,Lucasfilm
72559,tt1583421,G.I. Joe: Retaliation,110.0,2013,/ac//ad//sc//th/,"10,560608",5.4,130000000.0,371876278,Dwayne Johnson,DJ Cotrona,Adrianne Palicki,Jon M Chu,Rhett Reese,Paramount Pictures
72571,tt1778304,Paranormal Activity 3,83.0,2011,/ho/,"10,996308",5.9,5000000.0,205703818,Katie Featherston,Sprague Grayden,Lauren Bittner,Henry Joost,Christopher B Landon,Paramount Pictures
72710,tt1517260,The Host,125.0,2013,/ac//ad//ro//sc//th/,"11,342024",6.0,44000000.0,63327201,Saoirse Ronan,Diane Kruger,Jake Abel,Andrew Niccol,Andrew Niccol,Nick Wechsler Productions
72784,tt1850397,The Loft,108.0,2014,/th/,"14,443362",6.4,14000000.0,10076790,Karl Urban,James Marsden,Wentworth Miller,Erik Van Looy,Bart De Pauw,Dark Castle Entertainment
72976,tt0443272,Lincoln,149.0,2012,/dr//hi/,"10,680331",6.7,65000000.0,275293450,Daniel Day-Lewis,Sally Field,David Strathairn,Steven Spielberg,Tony Kushner,DreamWorks
73499,tt1646980,The Double,98.0,2011,/ac//cr//dr/,"5,498819",5.8,17000000.0,3696232,Stephen Moyer,Topher Grace,Richard Gere,Michael Brandt,Michael Brandt,Industry Entertainment
73567,tt1726669,Killer Joe,102.0,2011,/cr//dr//th/,"6,452069",6.4,10000000.0,3665069,Matthew McConaughey,Emile Hirsch,Thomas Haden Church,William Friedkin,Tracy Letts,Voltage pictures
74254,tt0455537,The House of Usher,80.0,2007,/dr//ho//th/,"0,11689",5.0,130000.0,1677,Austin Nichols,Izabella Miko,Beth Grant,Hayley Cloake,,
74465,tt1389137,We Bought a Zoo,124.0,2011,/co//dr//fm/,"10,563152",6.5,50000000.0,120081841,Matt Damon,Scarlett Johansson,Thomas Haden Church,Cameron Crowe,Aline Brosh McKenna,Twentieth Century Fox Film Corporation
74725,tt1788391,Kill List,95.0,2011,/cr//ho//th/,"15,014569",6.0,500000.0,171760,Neil Maskell,MyAnna Buring,Harry Simpson,Ben Wheatley,Ben Wheatley,Rook Films
74998,tt1214962,Seeking Justice,105.0,2011,/ac//dr//th/,"10,250997",5.8,17000000.0,12355798,Nicolas Cage,Guy Pearce,January Jones,Roger Donaldson,Todd Hickey,Endgame Entertainment
75174,tt1601913,The Grey,117.0,2012,/ac//dr//th/,"14,31675",6.4,25000000.0,77278331,Liam Neeson,Dermot Mulroney,Frank Grillo,Joe Carnahan,Joe Carnahan,Scott Free Productions
75622,tt1640548,Rampart,108.0,2011,/cr//dr/,"5,874878",5.3,12000000.0,972512,Woody Harrelson,Steve Buscemi,Ben Foster,Oren Moverman,James Ellroy,Lightstream Pictures
75638,tt1748179,Red Lights,119.0,2012,/th/,"11,535478",6.0,14000000.0,13551174,Sigourney Weaver,Robert De Niro,Cillian Murphy,Rodrigo Cortés,Rodrigo Cortés,First Generation Films
75656,tt1670345,Now You See Me,115.0,2013,/cr//th/,"17,852022",7.3,75000000.0,117698894,Jesse Eisenberg,Mark Ruffalo,Woody Harrelson,Louis Leterrier,Boaz Yakin,Summit Entertainment
75674,tt1591479,Act of Valor,110.0,2012,/ac//th//wa/,"12,159818",6.3,12000000.0,81272766,Roselyn Sánchez,Emilio Rivera,Nestor Serrano,Mike McCoy,Kurt Johnstad,Relativity Media
75780,tt0790724,Jack Reacher,130.0,2012,/cr//dr//th/,"12,789812",6.3,60000000.0,218340595,Tom Cruise,Rosamund Pike,Richard Jenkins,Christopher McQuarrie,Christopher McQuarrie,Paramount Pictures
76163,tt1764651,The Expendables 2,103.0,2012,/ac//ad//th/,"14,881566",6.1,100000000.0,312573423,Sylvester Stallone,Jason Statham,Dolph Lundgren,Simon West,Richard Wenk,Nu Image Films
76170,tt1430132,The Wolverine,126.0,2013,/ac//ad//fn//sc/,"3,918287",6.3,120000000.0,415440673,Hugh Jackman,Hiroyuki Sanada,Famke Janssen,James Mangold,Mark Bomback,Twentieth Century Fox Film Corporation
76285,tt1854564,Percy Jackson: Sea of Monsters,106.0,2013,/ad//fm//fn/,"10,338222",5.9,90000000.0,174578751,Logan Lerman,Alexandra Daddario,Douglas Smith,Thor Freudenthal,Marc Guggenheim,1492 Pictures
76338,tt1981115,Thor: The Dark World,112.0,2013,/ac//ad//fn/,"34,905447",6.8,170000000.0,644571402,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Alan Taylor,Robert Rodat,Marvel Studios
76341,tt1392190,Mad Max: Fury Road,120.0,2015,/ac//ad//sc//th/,"29,36178",7.3,150000000.0,378858340,Tom Hardy,Charlize Theron,Nicholas Hoult,George Miller,Nick Lathouris,Village Roadshow Pictures
76487,tt1560985,The Devil Inside,83.0,2012,/ho//th/,"5,747675",4.6,1000000.0,101758490,Fernanda Andrade,Simon Quarterman,Evan Helmuth,William Brent Bell,William Brent Bell,Room 101
76649,tt1921064,Pompeii,105.0,2014,/ac//ad//dr//hi//ro/,"12,204174",5.2,130000000.0,117831631,Kit Harington,Carrie-Anne Moss,Emily Browning,Paul WS Anderson,Janet Scott Batchler,Impact Pictures
76726,tt1706593,Chronicle,84.0,2012,/dr//sc//th/,"12,47441",6.6,15000000.0,145000000,Dane DeHaan,Alex Russell,Michael B Jordan,Josh Trank,Max Landis,Twentieth Century Fox Film Corporation
76757,tt1617661,Jupiter Ascending,124.0,2015,/ac//ad//fn//sc/,"21,463465",5.2,176000003.0,183987723,Mila Kunis,Channing Tatum,Sean Bean,Lilly Wachowski,Lilly Wachowski,Village Roadshow Pictures
77016,tt1855199,End of Watch,109.0,2012,/cr//dr//th/,"7,45279",7.2,7000000.0,48126384,Jake Gyllenhaal,Michael Peña,Natalie Martinez,David Ayer,David Ayer,Emmett/Furla Films
77174,tt1623288,ParaNorman,90.0,2012,/ad//an//co//fm/,"10,425038",6.7,60000000.0,107139399,Kodi Smit-McPhee,Tucker Albrizzi,Jodelle Ferland,Sam Fell,Chris Butler,Focus Features
77221,tt1701210,Black Gold,130.0,2011,/ad//dr/,"6,475665",5.9,40000000.0,5446000,Mark Strong,Mark Strong,Antonio Banderas,Jean-Jacques Annaud,Menno Meyjes,France 2 Cinéma
77883,tt0431021,The Possession,92.0,2012,/ho//th/,"7,286477",5.8,14000000.0,85446075,Jeffrey Dean Morgan,Natasha Calis,Madison Davenport,Ole Bornedal,Juliet Snowden,Ghost House Pictures
77949,tt1687901,The Awakening,107.0,2011,/ho//th/,"9,336568",6.3,4798235.0,209696,Rebecca Hall,Dominic West,Imelda Staunton,Nick Murphy,Stephen Volk,BBC Films
77987,tt1602613,Only God Forgives,90.0,2013,/cr//dr//th/,"6,069475",5.6,4800000.0,10337387,Ryan Gosling,Kristin Scott Thomas,Gordon Brown,Nicolas Winding Refn,Nicolas Winding Refn,Gaumont
78383,tt1913166,Nurse 3-D,99.0,2013,/ho//th/,"5,192042",4.9,10.0,10000000,Paz de la Huerta,Katrina Bowden,Kathleen Turner,Douglas Aarniokoski,David Loughery,Lions Gate
79316,tt2752758,Devil's Due,89.0,2014,/ho/,"10,591125",4.4,7000000.0,36433975,Allison Miller,Zach Gilford,Sam Anderson,Matt Bettinelli-Olpin,Lindsay Devlin,Twentieth Century Fox Film Corporation
79694,tt1433822,The Apparition,82.0,2012,/ho//th/,"7,683008",4.5,17000000.0,9627492,Ashley Greene,Sebastian Stan,Tom Felton,Todd Lincoln,Todd Lincoln,StudioCanal
79777,tt1714209,In the Land of Blood and Honey,127.0,2011,/dr//ro//wa/,"2,772269",5.8,10000000.0,303877,Zana MarjanoviÄ‡,Goran KostiÄ‡,Branko ÄuriÄ‡,Angelina Jolie,Angelina Jolie,FilmDistrict
80278,tt1649419,The Impossible,113.0,2012,/dr//th/,"10,027434",7.0,42000000.0,180274123,Naomi Watts,Ewan McGregor,Tom Holland,Juan Antonio Bayona,Sergio G Sánchez,Summit Entertainment
80585,tt1336608,Rock of Ages,123.0,2012,/co//dr//mu//ro/,"12,558042",6.0,75000000.0,59418613,Julianne Hough,Diego Boneta,Tom Cruise,Adam Shankman,Justin Theroux,New Line Cinema
80920,tt2012665,Repentance,90.0,2014,/ho//th/,"1,962873",5.1,5000000.0,1189612,Forest Whitaker,Anthony Mackie,Sanaa Lathan,Philippe Caland,Philippe Caland,
81005,tt1351685,Jack the Giant Slayer,114.0,2013,/ac//fm//fn/,"11,606061",5.5,195000000.0,197687603,Nicholas Hoult,Eleanor Tomlinson,Ewan McGregor,Bryan Singer,Darren Lemke,New Line Cinema
81188,tt1446192,Rise of the Guardians,97.0,2012,/an//fm//fn/,"10,943775",7.1,145000000.0,306941670,Chris Pine,Alec Baldwin,Jude Law,Peter Ramsey,David Lindsay-Abaire,DreamWorks Animation
81390,tt1422136,A Lonely Place to Die,99.0,2011,/ac//ad//cr//th/,"6,780752",6.2,4000000.0,25345000,Melissa George,Ed Speleers,Eamonn Walker,Julian Gilbey,Julian Gilbey,Carnaby International
81836,tt1859650,To Rome with Love,111.0,2012,/co//ro/,"7,812646",5.6,17000000.0,73244881,Woody Allen,Roberto Benigni,Penélope Cruz,Woody Allen,Woody Allen,Gravier Productions
82390,tt1496422,The Paperboy,107.0,2012,/th/,"5,526878",5.4,12500000.0,1353868,Zac Efron,Matthew McConaughey,Nicole Kidman,Lee Daniels,Lee Daniels,Lee Daniels Entertainment
82505,tt1582507,House at the End of the Street,101.0,2012,/ho//th/,"8,513457",5.6,6900000.0,44287131,Jennifer Lawrence,Max Thieriot,Elisabeth Shue,Mark Tonderai,Jonathan Mostow,A Bigger Boat
82507,tt1922777,Sinister,110.0,2012,/ho//my//th/,"12,490637",6.8,3000000.0,77712439,Ethan Hawke,Juliet Rylance,Vincent D'Onofrio,Scott Derrickson,C Robert Cargill,Alliance Films
82525,tt1615065,Savages,131.0,2012,/cr//dr//th/,"13,248022",6.2,45000000.0,82966152,Blake Lively,Taylor Kitsch,Aaron Taylor-Johnson,Oliver Stone,Oliver Stone,Ixtlan
82633,tt1212450,Lawless,115.0,2012,/cr//dr/,"7,968423",6.8,26000000.0,53676580,Shia LaBeouf,Tom Hardy,Guy Pearce,John Hillcoat,Nick Cave,The Weinstein Company
82650,tt2023453,Diary of a Wimpy Kid: Dog Days,94.0,2012,/co//fm/,"10,225555",6.0,22000000.0,77112176,Zachary Gordon,Robert Capron,Devon Bostick,David Bowers,Wallace Wolodarsky,Fox 2000 Pictures
82654,tt1588173,Warm Bodies,97.0,2013,/co//ho//ro/,"10,430238",6.4,35000000.0,116980662,Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Jonathan Levine,Jonathan Levine,Summit Entertainment
82675,tt1397280,Taken 2,91.0,2012,/ac//cr//th/,"16,376482",6.1,45000000.0,376141306,Liam Neeson,Maggie Grace,Famke Janssen,Olivier Megaton,Robert Mark Kamen,Twentieth Century Fox Film Corporation
82682,tt1321870,Gangster Squad,113.0,2013,/ac//cr//dr//th/,"8,581558",6.2,60000000.0,105200903,Josh Brolin,Ryan Gosling,Nick Nolte,Ruben Fleischer,Will Beall,Village Roadshow Pictures
82690,tt1772341,Wreck-It Ralph,108.0,2012,/ad//an//co//fm/,"13,697597",7.1,165000000.0,471222889,John C Reilly,Sarah Silverman,Jack McBrayer,Rich Moore,Rich Moore,Walt Disney Animation Studios
82702,tt1646971,How to Train Your Dragon 2,102.0,2014,/ac//ad//an//co//fm//fn/,"12,256689",7.6,145000000.0,609123048,Jay Baruchel,Gerard Butler,Kristen Wiig,Dean DeBlois,Dean DeBlois,DreamWorks Animation
82990,tt2109184,Paranormal Activity 4,95.0,2012,/ho/,"6,188286",5.2,5000000.0,142817992,Katie Featherston,Kathryn Newton,Matt Shively,Henry Joost,Christopher B Landon,Paramount Pictures
82992,tt1905041,Fast & Furious 6,130.0,2013,/ac//cr//th/,"1,657637",6.7,160000000.0,788679850,Vin Diesel,Paul Walker,Dwayne Johnson,Justin Lin,Chris Morgan,Universal Studios
83542,tt1371111,Cloud Atlas,172.0,2012,/dr//sc/,"13,494246",6.6,102000000.0,130482868,Tom Hanks,Halle Berry,Jim Broadbent,Tom Tykwer,Tom Tykwer,Anarchos Productions
83686,tt1840417,The Words,96.0,2012,/dr//th/,"6,089971",6.4,6000000.0,13231461,Bradley Cooper,Zoe Saldana,Jeremy Irons,Brian Klugman,Brian Klugman,CBS Films
83770,tt0337692,On the Road,137.0,2012,/ad//dr/,"7,323283",5.5,25000000.0,8784318,Garrett Hedlund,Sam Riley,Kristen Stewart,Walter Salles,José Rivera,American Zoetrope
84174,tt1920849,Bachelorette,87.0,2012,/co//ro/,"10,893224",5.3,3000000.0,11947954,Kirsten Dunst,Isla Fisher,Lizzy Caplan,Leslye Headland,Leslye Headland,Gary Sanchez Productions
84175,tt2125435,Beasts of the Southern Wild,93.0,2012,/dr//fn/,"5,550496",6.8,1800000.0,21107746,Quvenzhané Wallis,Dwight Henry,Levy Easterly,Benh Zeitlin,Benh Zeitlin,Journeyman Pictures
84329,tt1990314,Robot & Frank,85.0,2012,/co//cr//dr//sc/,"9,291494",6.8,2500000.0,3325038,Frank Langella,Liv Tyler,James Marsden,Jake Schreier,Christopher D Ford,Samuel Goldwyn Films
84332,tt1862079,Safety Not Guaranteed,85.0,2012,/co//dr//ro//sc/,"7,067494",6.8,750000.0,4007792,Aubrey Plaza,Mark Duplass,Jake Johnson,Colin Trevorrow,Derek Connolly,Duplass Brothers Productions
84336,tt1770734,Shadow Dancer,101.0,2012,/th/,"4,38806",5.7,6300000.0,419953,Andrea Riseborough,Clive Owen,Gillian Anderson,James Marsh,Tom Bradby,BBC Films
85446,tt1800741,Step Up Revolution,99.0,2012,/dr//mu//ro/,"7,859968",6.7,33000000.0,140470746,Kathryn McCormick,Ryan Guzman,Stephen Boss,Scott Speer,Amanda Brody,Summit Entertainment
85889,tt1450321,Filth,97.0,2013,/co//cr//dr/,"14,970485",6.8,5000000.0,9114264,James McAvoy,Jamie Bell,Eddie Marsan,Jon S Baird,Jon S Baird,Egoli Tossell Film AG
86825,tt1682180,Stoker,99.0,2013,/dr//ho//th/,"7,222816",6.5,12000000.0,12077441,Mia Wasikowska,Nicole Kidman,Matthew Goode,Park Chan-wook,Wentworth Miller,Fox Searchlight Pictures
86829,tt2042568,Inside Llewyn Davis,105.0,2013,/dr//mu/,"10,838063",7.2,11000000.0,32935319,Oscar Isaac,Carey Mulligan,Justin Timberlake,Joel Coen,Ethan Coen,StudioCanal
86834,tt1959490,Noah,139.0,2014,/ad//dr/,"14,924487",5.5,125000000.0,362637473,Russell Crowe,Jennifer Connelly,Emma Watson,Darren Aronofsky,Darren Aronofsky,Paramount Pictures
86838,tt1931533,Seven Psychopaths,110.0,2012,/co//cr/,"9,643538",6.7,15000000.0,19422261,Colin Farrell,Sam Rockwell,Woody Harrelson,Martin McDonagh,Martin McDonagh,Blueprint Pictures
87101,tt1340138,Terminator Genisys,126.0,2015,/ac//ad//sc//th/,"30,188198",5.8,155000000.0,440603537,Arnold Schwarzenegger,Jason Clarke,Emilia Clarke,Alan Taylor,Laeta Kalogridis,Paramount Pictures
87421,tt1411250,Riddick,119.0,2013,/ac//sc//th/,"9,596377",6.2,38000000.0,98337295,Vin Diesel,Karl Urban,Katee Sackhoff,David Twohy,David Twohy,One Race Productions
87492,tt1100089,Foxcatcher,134.0,2014,/dr//th/,"8,10357",6.5,24000000.0,12096300,Steve Carell,Channing Tatum,Mark Ruffalo,Bennett Miller,Dan Futterman,Likely Story
87499,tt1869716,The East,116.0,2013,/dr//th/,"6,53667",6.5,6500000.0,2401510,Brit Marling,Alexander Skarsgård,Ellen Page,Zal Batmanglij,Brit Marling,Scott Free Productions
87516,tt1321511,Oldboy,104.0,2013,/ac//dr//my//th/,"7,882353",5.9,30000000.0,4861022,Josh Brolin,Elizabeth Olsen,Samuel L Jackson,Spike Lee,Mark Protosevich,Vertigo Entertainment
87827,tt0454876,Life of Pi,127.0,2012,/ac//ad//dr/,"14,045042",7.2,120000000.0,609016565,Suraj Sharma,Irrfan Khan,Ayush Tandon,Ang Lee,David Magee,Ingenious Film Partners
88005,tt1307068,Seeking a Friend for the End of the World,101.0,2012,/co//dr//ro//sc/,"6,947533",6.3,10000000.0,9636289,Steve Carell,Keira Knightley,Connie Britton,Lorene Scafaria,Lorene Scafaria,Mandate Pictures
88036,tt1876451,Sparkle,116.0,2012,/dr//mu/,"2,24386",5.8,14000000.0,24637469,Whitney Houston,Cee Lo Green,Derek Luke,Salim Akil,Mara Brock Akil,TriStar Pictures
88751,tt0373051,Journey to the Center of the Earth,93.0,2008,/ac//ad//co//fm//sc/,"10,419974",5.8,45000000.0,101702060,Brendan Fraser,Josh Hutcherson,Anita Briem,Eric Brevig,Michael D Weiss,New Line Cinema
88794,tt1616195,J. Edgar,137.0,2011,/cr//dr//hi/,"9,529382",6.0,35000000.0,84606030,Leonardo DiCaprio,Josh Hamilton,Geoff Pierson,Clint Eastwood,Dustin Lance Black,Imagine Entertainment
89691,tt1603257,ATM,90.0,2012,/ho//th/,"8,950643",5.1,3000000.0,3010,Alice Eve,Josh Peck,Brian Geraghty,David Brooks,Chris Sparling,Buffalo Gal Pictures
92182,tt1767382,Silent House,85.0,2011,/ho//my/,"10,239941",5.2,2000000.0,13101672,Elizabeth Olsen,Adam Trese,Eric Sheffer Stevens,Chris Kentis,Laura Lau,Elle Driver
92591,tt1704573,Bernie,100.0,2012,/co//cr//dr/,"5,875181",6.5,5000000.0,9206470,Jack Black,Shirley MacLaine,Matthew McConaughey,Richard Linklater,Richard Linklater,Castle Rock Entertainment
93828,tt1684233,Welcome to the Punch,99.0,2013,/ac//ad//cr/,"7,67857",5.7,8500000.0,9747,James McAvoy,Mark Strong,David Morrissey,Eran Creevy,Eran Creevy,Scott Free Productions
94348,tt1712170,Alex Cross,101.0,2012,/ac//cr//my//th/,"8,279285",5.1,45000000.0,30353232,Tyler Perry,Rachel Nichols,Jean Reno,Rob Cohen,Marc Moss,Summit Entertainment
96239,tt1810861,Remington and the Curse of the Zombadings,96.0,2011,/co//dr//fo//ho/,"0,673247",5.3,22361.0,721651,Martin Escudero,Lauren Young,Kerbie Zamora,Jade Castro,Michiko Yamamoto,Reality Entertainment
96399,tt1566501,For Greater Glory - The True Story of Cristiada,145.0,2012,/dr//hi/,"4,482331",6.4,12000000.0,9622846,Eva Longoria,Andy García,Oscar Isaac,Dean Wright,Michael Love,Dos Corazones
96721,tt1979320,Rush,123.0,2013,/ac//dr/,"10,63552",7.7,38000000.0,90247624,Daniel Brühl,Chris Hemsworth,Olivia Wilde,Ron Howard,Peter Morgan,Revolution Films
96936,tt2132285,The Bling Ring,90.0,2013,/cr//dr/,"7,913029",5.3,15000000.0,19145732,Katie Chang,Israel Broussard,Emma Watson,Sofia Coppola,Sofia Coppola,Pathé Distribution
97367,tt1817273,The Place Beyond the Pines,140.0,2013,/cr//dr/,"7,492658",6.8,15000000.0,35485608,Ryan Gosling,Bradley Cooper,Eva Mendes,Derek Cianfrance,Derek Cianfrance,Sidney Kimmel Entertainment
97370,tt1441395,Under the Skin,108.0,2014,/dr//sc//th/,"6,707974",6.0,13300000.0,5380251,Scarlett Johansson,Kryštof Hádek,Paul Brannigan,Jonathan Glazer,Jonathan Glazer,Scottish Screen
97614,tt1667310,Deadfall,95.0,2012,/cr//dr//th/,"8,435294",5.6,12000000.0,66351,Eric Bana,Olivia Wilde,Charlie Hunnam,Stefan Ruzowitzky,Zach Dean,StudioCanal
98203,tt1699745,Captive,120.0,2012,/dr//th/,"0,660969",5.9,11180.0,24591,Isabelle Huppert,Maria Isabel Lopez,Mercedes Cabral,Brillante Mendoza,Brillante Mendoza,Centerstage Productions
98339,tt1867093,The Samaritan,90.0,2012,/th/,"11,52128",5.2,12000000.0,2521,Samuel L Jackson,Luke Kirby,Ruth Negga,David Weaver,Elan Mastai,Quickfire Films
98357,tt1235522,Broken City,109.0,2013,/cr//dr//th/,"12,136158",5.7,56000000.0,19701164,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Allen Hughes,Brian Tucker,Regency Enterprises
98566,tt1291150,Teenage Mutant Ninja Turtles,101.0,2014,/ac//ad//co//fn//sc/,"22,337973",5.8,125000000.0,477200000,Megan Fox,Will Arnett,William Fichtner,Jonathan Liebesman,Josh Appelbaum,Paramount Pictures
100241,tt1418377,I Frankenstein,92.0,2014,/ho//th/,"9,415817",5.1,65000000.0,71154592,Aaron Eckhart,Yvonne Strahovski,Bill Nighy,Stuart Beattie,Stuart Beattie,Lakeshore Entertainment
101173,tt1372686,Coriolanus,123.0,2011,/dr//th/,"6,914615",5.9,7700000.0,1072602,Gerard Butler,Ralph Fiennes,Lubna Azabal,Ralph Fiennes,John Logan,BBC Films
101501,tt1566637,The Afflicted,85.0,2011,/ho//th/,"0,437372",4.0,180000.0,175742,Leslie Easterbrook,Kane Hodder,JD Hart,Jason Stoddard,Jason Stoddard,
102780,tt1531901,Byzantium,118.0,2012,/dr//fn//th/,"6,79497",6.1,10000000.0,89237,Saoirse Ronan,Gemma Arterton,Sam Riley,Neil Jordan,Moira Buffini,Irish Film Board
103620,tt2103217,Maniac,89.0,2012,/ho/,"8,804658",5.9,6000000.0,31081,Elijah Wood,America Olivo,Nora Arnezeder,Franck Khalfoun,Alexandre Aja,La Petite Reine
104755,tt1731697,The Lords of Salem,101.0,2012,/ho//th/,"9,981121",5.1,1500000.0,1165882,Sheri Moon Zombie,Bruce Davison,Jeff Daniel Phillips,Rob Zombie,Rob Zombie,Alliance Films
106646,tt0993846,The Wolf of Wall Street,180.0,2013,/co//cr//dr/,"16,382422",7.9,100000000.0,392000694,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Martin Scorsese,Terence Winter,Paramount Pictures
106747,tt2002718,Machete Kills,107.0,2013,/ac//cr//th/,"9,251084",5.3,12000000.0,15008161,Danny Trejo,Mel Gibson,Amber Heard,Robert Rodriguez,Robert Rodriguez,Open Road Films
107846,tt1211956,Escape Plan,115.0,2013,/ac//th/,"14,191611",6.7,50000000.0,122915111,Sylvester Stallone,Arnold Schwarzenegger,Jim Caviezel,Mikael Håfström,Miles Chapman,Summit Entertainment
109091,tt2193215,The Counselor,117.0,2013,/cr//dr//th/,"14,723646",5.0,25000000.0,71009334,Michael Fassbender,Cameron Diaz,Javier Bardem,Ridley Scott,Cormac McCarthy,Ingenious Media
109421,tt2053463,Side Effects,106.0,2013,/cr//dr//th/,"11,645847",6.4,30000000.0,63372757,Jude Law,Rooney Mara,Catherine Zeta-Jones,Steven Soderbergh,Scott Z Burns,Di Bonaventura Pictures
109428,tt1288558,Evil Dead,91.0,2013,/ho/,"12,01525",6.4,17000000.0,97542952,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,Fede Alvarez,Sam Raimi,TriStar Pictures
109431,tt2024432,Identity Thief,111.0,2013,/co//cr/,"7,321172",5.6,35000000.0,173965010,Jason Bateman,Melissa McCarthy,Jon Favreau,Seth Gordon,Steve Conrad,Stuber Productions
109491,tt1559547,Beautiful Creatures,124.0,2013,/dr//fn//ro/,"20,485203",5.6,60000000.0,60052138,Alden Ehrenreich,Alice Englert,Jeremy Irons,Richard LaGravenese,Richard LaGravenese,Alcon Entertainment
109513,tt2097307,Hit & Run,100.0,2012,/ac//co//ro/,"7,148558",5.5,2000000.0,14400000,Kristen Bell,Dax Shepard,Tom Arnold,Dax Shepard,Dax Shepard,Primate Pictures
109729,tt2292959,The Canyons,99.0,2013,/dr//th/,"4,281631",4.1,250000.0,56825,Lindsay Lohan,James Deen,Gus Van Sant,Paul Schrader,Bret Easton Ellis,Filmworks/FX
111479,tt1786751,CBGB,101.0,2013,/dr//mu/,"3,711772",6.5,5000000.0,40400,Alan Rickman,Rupert Grint,Malin Åkerman,Randall Miller,Randall Miller,Rampart Films
112205,tt2404311,The Family,111.0,2013,/ac//co//cr/,"8,047735",6.1,30000000.0,36894225,Robert De Niro,Michelle Pfeiffer,Dianna Agron,Luc Besson,Luc Besson,Canal Plus
114150,tt1981677,Pitch Perfect,112.0,2012,/co//mu//ro/,"11,03595",7.3,17000000.0,115350426,Anna Kendrick,Skylar Astin,Brittany Snow,Jason Moore,Kay Cannon,Brownstone Productions
115210,tt2126362,Stitches,86.0,2012,/ho/,"8,328705",5.5,100000.0,95000,Ross Noble,Tommy Knight,Gemma-Leah Devereux,Conor McMahon,Conor McMahon,Bórd Scannán na hÉireann
115348,tt1413495,Paranoia,106.0,2013,/dr//th/,"7,249581",5.6,35000000.0,13785015,Liam Hemsworth,Harrison Ford,Gary Oldman,Robert Luketic,Barry Levy,Gaumont
115782,tt2357129,Jobs,128.0,2013,/dr//hi/,"14,294019",6.0,12000000.0,35931410,Ashton Kutcher,Dermot Mulroney,Amanda Crew,Joshua Michael Stern,Matt Whiteley,Open Road Films
116149,tt1109624,Paddington,95.0,2014,/co//fm/,"15,686837",7.0,55000000.0,259207227,Nicole Kidman,Peter Capaldi,Ben Whishaw,Paul King,Michael Bond,The Weinstein Company
116613,tt0857190,The Sweeney,112.0,2012,/ac//cr//dr/,"5,311336",5.7,3730500.0,6294161,Ray Winstone,Ben Drew,Hayley Atwell,Nick Love,John Hodge,Vertigo Films
116711,tt0848537,Epic,102.0,2013,/ad//an//fm//fn/,"11,913405",6.4,100000000.0,268426634,Josh Hutcherson,Amanda Seyfried,Colin Farrell,Chris Wedge,Tom J Astle,Blue Sky Studios
116745,tt0359950,The Secret Life of Walter Mitty,114.0,2013,/ad//co//dr//fn/,"8,684892",7.0,90000000.0,188133322,Ben Stiller,Kristen Wiig,Patton Oswalt,Ben Stiller,James Thurber,New Line Cinema
116977,tt0249516,Foodfight!,87.0,2012,/ac//an//co//fm/,"6,693589",2.3,65000000.0,73706,Charlie Sheen,Wayne Brady,Hilary Duff,Lawrence Kasanoff,Brent V Friedman,Threshold Entertainment
